Date,Service_Type,Cost_USD,Environment,Region
2026-07-03,Storage,439.18,QA,US-East-1
2026-07-03,Compute,384.99,Dev,US-East-1
2026-07-03,Storage,314.9,Prod,US-East-1
2026-07-03,AI_Services,325.28,Dev,US-East-1
2026-07-03,Network,195.42,Dev,US-East-1
2026-07-03,Storage,127.46,Prod,US-East-1
2026-07-03,Network,428.08,Dev,US-East-1
2026-07-03,Compute,197.99,Prod,US-East-1
2026-07-03,Network,299.21,Prod,US-East-1
2026-07-03,Compute,123.05,Dev,US-East-1
2026-07-03,AI_Services,150.89,Prod,US-East-1
2026-07-03,AI_Services,284.19,Prod,US-East-1
2026-07-03,Network,18.88,Dev,US-East-1
2026-07-03,Network,310.24,Dev,US-East-1
2026-07-03,Network,69.07,Prod,US-East-1
2026-07-03,Storage,332.01,Prod,US-East-1
2026-07-03,Network,347.2,Dev,US-East-1
2026-07-03,Compute,257.74,Dev,US-East-1
2026-07-03,Compute,155.04,Dev,US-East-1
2026-07-03,AI_Services,80.52,Dev,US-East-1
2026-07-03,Network,469.45,Prod,US-East-1
2026-07-03,Compute,76.98,Prod,US-East-1
2026-07-03,Network,10.11,Dev,US-East-1
2026-07-03,Compute,220.71,QA,US-East-1
2026-07-03,Compute,467.1,QA,US-East-1
2026-07-03,Network,82.7,Prod,US-East-1
2026-07-03,Storage,154.37,Prod,US-East-1
2026-07-03,Compute,268.93,Dev,US-East-1
2026-07-03,Network,350.77,Prod,US-East-1
2026-07-03,Compute,13.49,Dev,US-East-1
2026-07-03,Network,492.12,Prod,US-East-1
2026-07-03,AI_Services,74.84,Prod,US-East-1
2026-07-03,Compute,61.4,QA,US-East-1
2026-07-03,AI_Services,471.51,QA,US-East-1
2026-07-03,Storage,313.24,QA,US-East-1
2026-07-03,AI_Services,309.93,Prod,US-East-1
2026-07-03,Storage,379.95,Dev,US-East-1
2026-07-03,AI_Services,199.02,Dev,US-East-1
2026-07-03,AI_Services,394.48,Prod,US-East-1
2026-07-03,AI_Services,438.03,Dev,US-East-1
2026-07-03,AI_Services,265.09,Dev,US-East-1
2026-07-03,Storage,152.39,Prod,US-East-1
2026-07-03,Network,349.12,Prod,US-East-1
2026-07-03,Network,23.55,Dev,US-East-1
2026-07-03,AI_Services,279.46,Dev,US-East-1
2026-07-03,Compute,164.92,QA,US-East-1
2026-07-03,Storage,458.92,QA,US-East-1
2026-07-03,Network,149.44,Prod,US-East-1
2026-07-03,Network,302.93,Dev,US-East-1
2026-07-03,Network,188.34,QA,US-East-1
2026-07-03,Network,376.6,Prod,US-East-1
2026-07-03,Storage,174.24,Dev,US-East-1
2026-07-03,Storage,152.41,QA,US-East-1
2026-07-03,Compute,470.32,Dev,US-East-1
2026-07-03,Storage,13.6,Dev,US-East-1
2026-07-03,AI_Services,388.68,QA,US-East-1
2026-07-03,Storage,246.7,QA,US-East-1
2026-07-03,Storage,424.44,QA,US-East-1
2026-07-03,Compute,177.29,Prod,US-East-1
2026-07-03,Storage,83.58,QA,US-East-1
2026-07-03,Network,404.5,Dev,US-East-1
2026-07-03,Network,392.32,Prod,US-East-1
2026-07-03,Network,102.52,Dev,US-East-1
2026-07-03,Storage,232.96,Prod,US-East-1
2026-07-03,Network,314.01,Prod,US-East-1
2026-07-03,Network,406.78,Prod,US-East-1
2026-07-03,Network,277.74,Dev,US-East-1
2026-07-03,Network,345.65,QA,US-East-1
2026-07-03,AI_Services,424.29,Dev,US-East-1
2026-07-03,AI_Services,352.98,Dev,US-East-1
2026-07-03,AI_Services,320.73,Prod,US-East-1
2026-07-03,Network,356.74,QA,US-East-1
2026-07-03,Network,11.52,Dev,US-East-1
2026-07-03,Compute,79.19,QA,US-East-1
2026-07-03,Storage,122.22,Prod,US-East-1
2026-07-03,Compute,264.16,QA,US-East-1
2026-07-03,AI_Services,264.8,QA,US-East-1
2026-07-03,Network,479.65,Prod,US-East-1
2026-07-03,Network,483.84,QA,US-East-1
2026-07-03,Compute,103.1,Prod,US-East-1
2026-07-03,Compute,180.71,QA,US-East-1
2026-07-03,AI_Services,38.37,QA,US-East-1
2026-07-03,AI_Services,190.0,Prod,US-East-1
2026-07-03,Network,290.89,QA,US-East-1
2026-07-03,AI_Services,147.46,QA,US-East-1
2026-07-03,AI_Services,139.66,Dev,US-East-1
2026-07-03,Network,358.62,Dev,US-East-1
2026-07-03,Network,345.01,Dev,US-East-1
2026-07-03,Compute,323.08,QA,US-East-1
2026-07-03,Storage,296.33,QA,US-East-1
2026-07-03,Compute,157.21,Dev,US-East-1
2026-07-03,Network,71.62,Dev,US-East-1
2026-07-03,Compute,77.93,Dev,US-East-1
2026-07-03,Compute,437.08,QA,US-East-1
2026-07-03,Network,410.09,Dev,US-East-1
2026-07-03,Network,50.79,Prod,US-East-1
2026-07-03,Network,471.39,Dev,US-East-1
2026-07-03,AI_Services,498.1,QA,US-East-1
2026-07-03,Storage,40.41,Prod,US-East-1
2026-07-03,Compute,39.67,Prod,US-East-1
2026-07-03,Storage,228.9,Prod,US-East-1
2026-07-03,Compute,331.82,Prod,US-East-1
2026-07-03,Network,320.71,Prod,US-East-1
2026-07-03,AI_Services,346.11,Dev,US-East-1
2026-07-03,Network,250.95,Dev,US-East-1
2026-07-03,Storage,173.6,QA,US-East-1
2026-07-03,AI_Services,81.95,QA,US-East-1
2026-07-03,Compute,56.01,Dev,US-East-1
2026-07-03,Compute,217.81,QA,US-East-1
2026-07-03,Compute,489.69,QA,US-East-1
2026-07-03,Network,194.78,QA,US-East-1
2026-07-03,Storage,322.69,QA,US-East-1
2026-07-03,Network,58.06,QA,US-East-1
2026-07-03,Network,63.58,Dev,US-East-1
2026-07-03,Network,95.58,Dev,US-East-1
2026-07-03,Network,393.91,QA,US-East-1
2026-07-03,Compute,180.31,Dev,US-East-1
2026-07-03,Storage,333.42,QA,US-East-1
2026-07-03,AI_Services,313.21,Dev,US-East-1
2026-07-03,AI_Services,381.98,Dev,US-East-1
2026-07-03,Network,251.92,Dev,US-East-1
2026-07-03,AI_Services,409.42,Dev,US-East-1
2026-07-03,Compute,102.6,QA,US-East-1
2026-07-03,Storage,282.88,QA,US-East-1
2026-07-03,AI_Services,256.3,Prod,US-East-1
2026-07-03,Network,275.71,QA,US-East-1
2026-07-03,Network,242.43,Prod,US-East-1
2026-07-03,Compute,28.3,Prod,US-East-1
2026-07-03,Compute,64.75,QA,US-East-1
2026-07-03,Network,61.07,Prod,US-East-1
2026-07-03,AI_Services,379.26,Dev,US-East-1
2026-07-03,AI_Services,410.39,QA,US-East-1
2026-07-03,Network,268.71,Prod,US-East-1
2026-07-03,AI_Services,136.58,Prod,US-East-1
2026-07-03,AI_Services,129.87,Dev,US-East-1
2026-07-03,Compute,57.28,Dev,US-East-1
2026-07-03,Network,33.74,Dev,US-East-1
2026-07-03,AI_Services,397.83,QA,US-East-1
2026-07-03,AI_Services,10.91,Prod,US-East-1
2026-07-03,Storage,128.22,QA,US-East-1
2026-07-03,Network,401.67,Prod,US-East-1
2026-07-03,Network,434.54,QA,US-East-1
2026-07-03,Storage,32.39,QA,US-East-1
2026-07-03,Network,154.59,QA,US-East-1
2026-07-03,Storage,28.45,Prod,US-East-1
2026-07-03,Compute,317.5,Prod,US-East-1
2026-07-03,Network,437.49,Prod,US-East-1
2026-07-03,AI_Services,57.66,Prod,US-East-1
2026-07-03,Storage,467.52,Dev,US-East-1
2026-07-03,AI_Services,128.44,QA,US-East-1
2026-07-03,Compute,100.63,Dev,US-East-1
2026-07-03,Network,119.22,Prod,US-East-1
2026-07-03,Storage,193.7,Dev,US-East-1
2026-07-03,Storage,189.74,Dev,US-East-1
2026-07-03,AI_Services,352.8,QA,US-East-1
2026-07-03,Compute,196.08,QA,US-East-1
2026-07-03,Storage,381.62,Dev,US-East-1
2026-07-03,Compute,329.84,Prod,US-East-1
2026-07-03,Network,174.24,Dev,US-East-1
2026-07-03,Network,103.13,Dev,US-East-1
2026-07-03,Network,443.91,QA,US-East-1
2026-07-03,Network,262.35,Prod,US-East-1
2026-07-03,Compute,418.0,QA,US-East-1
2026-07-03,AI_Services,108.38,Dev,US-East-1
2026-07-03,Storage,179.22,Dev,US-East-1
2026-07-03,Storage,411.63,Dev,US-East-1
2026-07-03,Network,100.21,Dev,US-East-1
2026-07-03,Storage,401.71,Dev,US-East-1
2026-07-03,Network,380.83,Dev,US-East-1
2026-07-03,Network,44.02,Prod,US-East-1
2026-07-03,AI_Services,469.99,Prod,US-East-1
2026-07-03,AI_Services,306.82,Prod,US-East-1
2026-07-03,Compute,268.45,Dev,US-East-1
2026-07-03,AI_Services,249.1,Dev,US-East-1
2026-07-03,Compute,139.35,QA,US-East-1
2026-07-03,Compute,147.28,Prod,US-East-1
2026-07-03,AI_Services,170.77,Prod,US-East-1
2026-07-03,Network,367.97,Dev,US-East-1
2026-07-03,AI_Services,190.85,Prod,US-East-1
2026-07-03,Network,482.83,Dev,US-East-1
2026-07-03,AI_Services,485.56,QA,US-East-1
2026-07-03,Storage,220.35,QA,US-East-1
2026-07-03,Storage,279.42,QA,US-East-1
2026-07-03,Storage,336.94,Prod,US-East-1
2026-07-03,Network,20.88,QA,US-East-1
2026-07-03,Storage,157.25,Dev,US-East-1
2026-07-03,Storage,249.92,Dev,US-East-1
2026-07-03,AI_Services,179.98,Prod,US-East-1
2026-07-03,Network,334.61,Dev,US-East-1
2026-07-03,Network,384.3,Prod,US-East-1
2026-07-03,AI_Services,71.67,QA,US-East-1
2026-07-03,Storage,370.5,Prod,US-East-1
2026-07-03,Storage,339.79,QA,US-East-1
2026-07-03,AI_Services,175.31,QA,US-East-1
2026-07-03,Compute,194.0,Prod,US-East-1
2026-07-03,Storage,125.05,QA,US-East-1
2026-07-03,AI_Services,466.52,Dev,US-East-1
2026-07-03,Network,293.33,Prod,US-East-1
2026-07-03,AI_Services,477.94,Prod,US-East-1
2026-07-03,Network,63.44,Dev,US-East-1
2026-07-03,Network,483.66,Dev,US-East-1
2026-07-03,Storage,308.86,Prod,US-East-1
2026-07-03,Network,399.58,Prod,US-East-1
2026-07-03,Compute,327.81,QA,US-East-1
2026-07-03,Compute,15.27,QA,US-East-1
2026-07-03,AI_Services,43.34,Dev,US-East-1
2026-07-03,Storage,399.03,QA,US-East-1
2026-07-03,Network,302.31,Dev,US-East-1
2026-07-03,Network,223.09,Dev,US-East-1
2026-07-03,Network,146.82,QA,US-East-1
2026-07-03,Network,32.39,Prod,US-East-1
2026-07-03,Network,263.93,Prod,US-East-1
2026-07-03,Network,490.27,Dev,US-East-1
2026-07-03,AI_Services,107.85,Prod,US-East-1
2026-07-03,Network,353.61,Prod,US-East-1
2026-07-03,Compute,310.88,Dev,US-East-1
2026-07-03,Compute,63.06,Dev,US-East-1
2026-07-03,AI_Services,298.2,QA,US-East-1
2026-07-03,Compute,264.38,Prod,US-East-1
2026-07-03,Compute,331.89,Prod,US-East-1
2026-07-03,Network,323.51,QA,US-East-1
2026-07-03,Storage,487.14,Dev,US-East-1
2026-07-03,Storage,51.94,QA,US-East-1
2026-07-03,AI_Services,295.16,Dev,US-East-1
2026-07-03,AI_Services,300.13,QA,US-East-1
2026-07-03,Network,74.1,QA,US-East-1
2026-07-03,Network,25.26,QA,US-East-1
2026-07-03,Compute,349.42,QA,US-East-1
2026-07-03,Compute,351.75,Dev,US-East-1
2026-07-03,Network,84.51,Dev,US-East-1
2026-07-03,Storage,67.13,Prod,US-East-1
2026-07-03,AI_Services,473.29,Dev,US-East-1
2026-07-03,Network,480.82,QA,US-East-1
2026-07-03,Network,296.83,Prod,US-East-1
2026-07-03,Storage,406.37,Prod,US-East-1
2026-07-03,Compute,366.21,QA,US-East-1
2026-07-03,Storage,380.49,Prod,US-East-1
2026-07-03,Compute,476.19,QA,US-East-1
2026-07-03,Storage,406.24,Dev,US-East-1
2026-07-03,AI_Services,365.48,Dev,US-East-1
2026-07-03,Storage,131.45,Prod,US-East-1
2026-07-03,Compute,328.59,Dev,US-East-1
2026-07-03,AI_Services,476.77,Prod,US-East-1
2026-07-03,Storage,447.6,Dev,US-East-1
2026-07-03,Storage,450.58,Dev,US-East-1
2026-07-03,Compute,153.39,Dev,US-East-1
2026-07-03,Storage,371.22,QA,US-East-1
2026-07-03,Compute,10.38,Dev,US-East-1
2026-07-03,Compute,90.74,Prod,US-East-1
2026-07-03,Storage,30.78,QA,US-East-1
2026-07-03,Network,192.71,Prod,US-East-1
2026-07-03,AI_Services,72.99,QA,US-East-1
2026-07-03,Compute,217.94,Dev,US-East-1
2026-07-03,Compute,183.94,QA,US-East-1
2026-07-03,Network,376.8,QA,US-East-1
2026-07-03,AI_Services,424.4,Dev,US-East-1
2026-07-03,AI_Services,137.9,QA,US-East-1
2026-07-03,AI_Services,276.24,Dev,US-East-1
2026-07-03,Network,358.05,Dev,US-East-1
2026-07-03,AI_Services,422.6,Prod,US-East-1
2026-07-03,AI_Services,216.89,Dev,US-East-1
2026-07-03,Compute,26.59,Dev,US-East-1
2026-07-03,AI_Services,366.84,QA,US-East-1
2026-07-03,AI_Services,461.92,Dev,US-East-1
2026-07-03,Compute,189.47,Prod,US-East-1
2026-07-03,Compute,370.4,Prod,US-East-1
2026-07-03,Network,190.6,Dev,US-East-1
2026-07-03,Storage,432.3,Dev,US-East-1
2026-07-03,Network,58.58,QA,US-East-1
2026-07-03,Network,199.98,Prod,US-East-1
2026-07-03,Storage,53.3,Dev,US-East-1
2026-07-03,Compute,427.97,QA,US-East-1
2026-07-03,Compute,298.3,QA,US-East-1
2026-07-03,AI_Services,223.44,QA,US-East-1
2026-07-03,Compute,166.98,QA,US-East-1
2026-07-03,Storage,139.74,Prod,US-East-1
2026-07-03,AI_Services,24.05,QA,US-East-1
2026-07-03,Compute,250.95,Prod,US-East-1
2026-07-03,Storage,185.2,QA,US-East-1
2026-07-03,AI_Services,55.27,QA,US-East-1
2026-07-03,Storage,283.29,QA,US-East-1
2026-07-03,Network,147.76,QA,US-East-1
2026-07-03,Compute,363.31,Dev,US-East-1
2026-07-03,AI_Services,111.76,Dev,US-East-1
2026-07-03,Compute,272.02,Prod,US-East-1
2026-07-03,Storage,442.54,QA,US-East-1
2026-07-03,Compute,423.47,QA,US-East-1
2026-07-03,Compute,222.04,Prod,US-East-1
2026-07-03,AI_Services,301.54,Dev,US-East-1
2026-07-03,Network,386.81,Prod,US-East-1
2026-07-03,Compute,392.19,QA,US-East-1
2026-07-03,Storage,464.71,Dev,US-East-1
2026-07-03,Storage,486.95,QA,US-East-1
2026-07-03,AI_Services,142.82,QA,US-East-1
2026-07-03,Compute,199.32,Dev,US-East-1
2026-07-03,Storage,322.8,Dev,US-East-1
2026-07-03,AI_Services,362.35,QA,US-East-1
2026-07-03,Network,77.06,Dev,US-East-1
2026-07-03,Compute,225.24,Prod,US-East-1
2026-07-03,AI_Services,469.95,QA,US-East-1
2026-07-03,Storage,121.82,Prod,US-East-1
2026-07-03,Storage,394.14,Prod,US-East-1
2026-07-03,Network,434.47,Prod,US-East-1
2026-07-03,Storage,451.03,Dev,US-East-1
2026-07-03,Network,144.55,Dev,US-East-1
2026-07-03,Network,391.67,Dev,US-East-1
2026-07-03,AI_Services,62.08,Prod,US-East-1
2026-07-03,Compute,34.12,Dev,US-East-1
2026-07-03,Network,63.26,QA,US-East-1
2026-07-03,Network,20.69,Dev,US-East-1
2026-07-03,AI_Services,498.99,Dev,US-East-1
2026-07-03,Network,221.08,Dev,US-East-1
2026-07-03,Storage,295.08,Prod,US-East-1
2026-07-03,Network,159.19,Dev,US-East-1
2026-07-03,Storage,96.94,Prod,US-East-1
2026-07-03,Compute,29.49,Prod,US-East-1
2026-07-03,AI_Services,53.48,Dev,US-East-1
2026-07-03,Compute,64.06,Dev,US-East-1
2026-07-03,Network,275.93,Prod,US-East-1
2026-07-03,AI_Services,200.54,QA,US-East-1
2026-07-03,Network,262.43,Dev,US-East-1
2026-07-03,Network,15.65,Dev,US-East-1
2026-07-03,AI_Services,320.72,QA,US-East-1
2026-07-03,AI_Services,338.83,Prod,US-East-1
2026-07-03,Compute,299.79,Dev,US-East-1
2026-07-03,Storage,313.66,QA,US-East-1
2026-07-03,Storage,424.91,Prod,US-East-1
2026-07-03,Network,453.88,QA,US-East-1
2026-07-03,Network,258.46,Dev,US-East-1
2026-07-03,Network,163.47,Dev,US-East-1
2026-07-03,Storage,379.27,Prod,US-East-1
2026-07-03,Network,127.81,Prod,US-East-1
2026-07-03,Network,181.74,Prod,US-East-1
2026-07-03,Compute,133.31,Prod,US-East-1
2026-07-03,Network,354.27,QA,US-East-1
2026-07-03,AI_Services,271.55,Prod,US-East-1
2026-07-03,AI_Services,176.43,Prod,US-East-1
2026-07-03,Network,283.3,Dev,US-East-1
2026-07-03,Storage,305.51,QA,US-East-1
2026-07-03,Storage,273.78,Dev,US-East-1
2026-07-03,Storage,110.46,QA,US-East-1
2026-07-03,AI_Services,185.82,QA,US-East-1
2026-07-03,Compute,43.59,Dev,US-East-1
2026-07-03,Network,303.38,QA,US-East-1
2026-07-03,Compute,436.34,Prod,US-East-1
2026-07-03,AI_Services,180.74,Dev,US-East-1
2026-07-03,AI_Services,169.5,Prod,US-East-1
2026-07-03,Compute,170.78,Dev,US-East-1
2026-07-03,Storage,159.41,QA,US-East-1
2026-07-03,Compute,109.77,QA,US-East-1
2026-07-03,Network,348.33,Dev,US-East-1
2026-07-03,Network,71.6,Dev,US-East-1
2026-07-03,Storage,156.57,Dev,US-East-1
2026-07-03,Storage,479.81,Prod,US-East-1
2026-07-03,AI_Services,262.41,QA,US-East-1
2026-07-03,Network,298.5,Dev,US-East-1
2026-07-03,Compute,340.86,Prod,US-East-1
2026-07-03,AI_Services,186.94,QA,US-East-1
2026-07-03,Compute,47.78,Prod,US-East-1
2026-07-03,Compute,181.93,QA,US-East-1
2026-07-03,AI_Services,222.41,Dev,US-East-1
2026-07-03,Compute,292.44,Prod,US-East-1
2026-07-03,Network,30.0,Prod,US-East-1
2026-07-03,AI_Services,289.09,Dev,US-East-1
2026-07-03,Network,233.21,Dev,US-East-1
2026-07-03,Storage,212.62,QA,US-East-1
2026-07-03,AI_Services,453.37,Prod,US-East-1
2026-07-03,Storage,229.9,QA,US-East-1
2026-07-03,Compute,365.2,Dev,US-East-1
2026-07-03,Network,401.02,QA,US-East-1
2026-07-03,Storage,326.84,Dev,US-East-1
2026-07-03,AI_Services,399.56,QA,US-East-1
2026-07-03,Network,378.08,Dev,US-East-1
2026-07-03,AI_Services,269.81,Prod,US-East-1
2026-07-03,Compute,191.9,QA,US-East-1
2026-07-03,Compute,337.93,QA,US-East-1
2026-07-03,Storage,219.4,QA,US-East-1
2026-07-03,Network,27.1,QA,US-East-1
2026-07-03,AI_Services,281.16,Dev,US-East-1
2026-07-03,Network,95.04,Dev,US-East-1
2026-07-03,Network,22.64,Prod,US-East-1
2026-07-03,Compute,170.91,Dev,US-East-1
2026-07-03,Network,145.78,Dev,US-East-1
2026-07-03,Compute,115.61,Dev,US-East-1
2026-07-03,Storage,74.25,Prod,US-East-1
2026-07-03,AI_Services,333.52,QA,US-East-1
2026-07-03,Storage,274.29,Prod,US-East-1
2026-07-03,AI_Services,307.22,Prod,US-East-1
2026-07-03,Storage,360.52,QA,US-East-1
2026-07-03,Network,369.37,Prod,US-East-1
2026-07-03,Storage,355.01,Dev,US-East-1
2026-07-03,Storage,180.97,Prod,US-East-1
2026-07-03,AI_Services,80.81,Dev,US-East-1
2026-07-03,Network,93.37,Prod,US-East-1
2026-07-03,AI_Services,250.85,Prod,US-East-1
2026-07-03,Network,355.11,Prod,US-East-1
2026-07-03,Compute,73.35,QA,US-East-1
2026-07-03,Network,35.77,Dev,US-East-1
2026-07-03,AI_Services,420.84,Dev,US-East-1
2026-07-03,Network,65.82,Dev,US-East-1
2026-07-03,AI_Services,491.34,QA,US-East-1
2026-07-03,AI_Services,417.8,Prod,US-East-1
2026-07-03,AI_Services,83.26,Prod,US-East-1
2026-07-03,Compute,470.48,Dev,US-East-1
2026-07-03,Storage,39.96,QA,US-East-1
2026-07-03,Compute,139.03,Prod,US-East-1
2026-07-03,Compute,252.74,Dev,US-East-1
2026-07-03,Compute,115.67,Prod,US-East-1
2026-07-03,Storage,403.29,Dev,US-East-1
2026-07-03,AI_Services,14.83,Prod,US-East-1
2026-07-03,AI_Services,184.17,QA,US-East-1
2026-07-03,Compute,432.93,Prod,US-East-1
2026-07-03,Network,229.68,Prod,US-East-1
2026-07-03,AI_Services,130.83,QA,US-East-1
2026-07-03,AI_Services,373.56,Dev,US-East-1
2026-07-03,Compute,178.46,QA,US-East-1
2026-07-03,Storage,188.98,QA,US-East-1
2026-07-03,Compute,327.21,QA,US-East-1
2026-07-03,Network,21.29,Dev,US-East-1
2026-07-03,AI_Services,322.6,Prod,US-East-1
2026-07-03,Compute,185.9,Prod,US-East-1
2026-07-03,Compute,291.13,Prod,US-East-1
2026-07-03,Compute,473.65,Dev,US-East-1
2026-07-03,Compute,417.53,Prod,US-East-1
2026-07-03,Network,345.84,Dev,US-East-1
2026-07-03,AI_Services,450.34,Prod,US-East-1
2026-07-03,AI_Services,430.72,Prod,US-East-1
2026-07-03,Storage,187.04,Prod,US-East-1
2026-07-03,AI_Services,174.55,QA,US-East-1
2026-07-03,AI_Services,486.71,QA,US-East-1
2026-07-03,Network,72.59,Prod,US-East-1
2026-07-03,AI_Services,468.06,QA,US-East-1
2026-07-03,Storage,151.97,QA,US-East-1
2026-07-03,AI_Services,85.1,Prod,US-East-1
2026-07-03,Storage,324.45,Prod,US-East-1
2026-07-03,Storage,169.24,QA,US-East-1
2026-07-03,Storage,418.72,Prod,US-East-1
2026-07-03,Network,87.14,Dev,US-East-1
2026-07-03,Storage,172.19,QA,US-East-1
2026-07-03,AI_Services,183.76,QA,US-East-1
2026-07-03,AI_Services,460.99,Prod,US-East-1
2026-07-03,Network,285.55,QA,US-East-1
2026-07-03,AI_Services,379.13,QA,US-East-1
2026-07-03,Network,360.08,Dev,US-East-1
2026-07-03,Compute,63.13,Dev,US-East-1
2026-07-03,Compute,480.54,Prod,US-East-1
2026-07-03,Compute,405.54,Prod,US-East-1
2026-07-03,AI_Services,279.24,QA,US-East-1
2026-07-03,Network,434.89,QA,US-East-1
2026-07-03,Compute,288.67,Prod,US-East-1
2026-07-03,AI_Services,261.01,Dev,US-East-1
2026-07-03,Network,306.15,QA,US-East-1
2026-07-03,Compute,309.83,Prod,US-East-1
2026-07-03,AI_Services,334.52,QA,US-East-1
2026-07-03,Storage,313.08,Prod,US-East-1
2026-07-03,Storage,477.33,Prod,US-East-1
2026-07-03,Storage,460.87,Prod,US-East-1
2026-07-03,Compute,87.23,Dev,US-East-1
2026-07-03,Storage,438.26,Prod,US-East-1
2026-07-03,Compute,432.14,Dev,US-East-1
2026-07-03,Storage,443.96,Prod,US-East-1
2026-07-03,Storage,469.85,Dev,US-East-1
2026-07-03,AI_Services,296.71,QA,US-East-1
2026-07-03,Compute,64.08,Prod,US-East-1
2026-07-03,AI_Services,481.84,Dev,US-East-1
2026-07-03,Compute,422.11,Prod,US-East-1
2026-07-03,Compute,400.85,QA,US-East-1
2026-07-03,Storage,354.89,Dev,US-East-1
2026-07-03,AI_Services,486.58,QA,US-East-1
2026-07-03,Storage,229.17,Prod,US-East-1
2026-07-03,Storage,406.4,Prod,US-East-1
2026-07-03,AI_Services,98.28,Prod,US-East-1
2026-07-03,Network,440.43,QA,US-East-1
2026-07-03,Network,273.48,QA,US-East-1
2026-07-03,Network,318.15,QA,US-East-1
2026-07-03,Storage,135.53,Dev,US-East-1
2026-07-03,Compute,417.59,Dev,US-East-1
2026-07-03,AI_Services,449.86,QA,US-East-1
2026-07-03,Network,47.77,Dev,US-East-1
2026-07-03,Storage,195.56,QA,US-East-1
2026-07-03,Network,393.39,Dev,US-East-1
2026-07-03,Network,129.13,Prod,US-East-1
2026-07-03,Compute,353.1,QA,US-East-1
2026-07-03,Network,482.49,Dev,US-East-1
2026-07-03,Network,31.81,Prod,US-East-1
2026-07-03,Compute,490.14,QA,US-East-1
2026-07-03,Compute,18.91,Dev,US-East-1
2026-07-03,AI_Services,468.18,Dev,US-East-1
2026-07-03,Compute,327.13,QA,US-East-1
2026-07-03,Storage,267.65,Dev,US-East-1
2026-07-03,Network,181.06,Prod,US-East-1
2026-07-03,Storage,296.14,Dev,US-East-1
2026-07-03,AI_Services,485.5,Prod,US-East-1
2026-07-03,AI_Services,346.72,Dev,US-East-1
2026-07-03,Compute,428.13,Prod,US-East-1
2026-07-03,AI_Services,294.29,Dev,US-East-1
2026-07-03,Storage,336.47,Prod,US-East-1
2026-07-03,Network,288.76,QA,US-East-1
2026-07-03,Storage,396.55,Dev,US-East-1
2026-07-03,Compute,361.45,QA,US-East-1
2026-07-03,AI_Services,240.23,Dev,US-East-1
2026-07-03,AI_Services,93.46,Dev,US-East-1
2026-07-03,Storage,385.4,QA,US-East-1
2026-07-03,Compute,216.21,Dev,US-East-1
2026-07-03,Compute,140.38,QA,US-East-1
2026-07-03,Compute,389.82,QA,US-East-1
2026-07-03,Network,397.58,QA,US-East-1
2026-07-03,Storage,172.92,QA,US-East-1
2026-07-03,AI_Services,475.97,Prod,US-East-1
2026-07-03,Network,116.57,Prod,US-East-1
2026-07-03,Network,245.95,Dev,US-East-1
2026-07-03,Compute,304.32,Dev,US-East-1
2026-07-03,Compute,310.93,Dev,US-East-1
2026-07-03,Storage,474.91,Prod,US-East-1
2026-07-03,AI_Services,397.18,QA,US-East-1
2026-07-03,AI_Services,363.23,Dev,US-East-1
2026-07-03,Network,13.54,Prod,US-East-1
2026-07-03,AI_Services,488.33,Dev,US-East-1
2026-07-03,Network,410.38,Prod,US-East-1
2026-07-03,Compute,309.53,QA,US-East-1
2026-07-03,AI_Services,152.68,Dev,US-East-1
2026-07-03,Storage,210.3,Dev,US-East-1
2026-07-03,Network,78.84,Prod,US-East-1
2026-07-03,AI_Services,402.87,QA,US-East-1
2026-07-03,Compute,21.59,Prod,US-East-1
2026-07-03,Network,148.15,Dev,US-East-1
2026-07-03,Network,458.86,Dev,US-East-1
2026-07-03,Compute,254.06,Dev,US-East-1
2026-07-03,Network,36.63,QA,US-East-1
2026-07-03,Storage,49.25,Dev,US-East-1
2026-07-03,Network,468.47,Dev,US-East-1
2026-07-03,AI_Services,414.75,Prod,US-East-1
2026-07-03,Compute,143.04,Prod,US-East-1
2026-07-03,Network,252.66,QA,US-East-1
2026-07-03,AI_Services,267.38,Dev,US-East-1
2026-07-03,Compute,456.95,Prod,US-East-1
2026-07-03,Storage,205.41,Prod,US-East-1
2026-07-03,Storage,12.41,Prod,US-East-1
2026-07-03,Storage,185.35,QA,US-East-1
2026-07-03,Storage,97.2,QA,US-East-1
2026-07-03,Compute,10.32,Dev,US-East-1
2026-07-03,AI_Services,133.98,QA,US-East-1
2026-07-03,Storage,57.91,Prod,US-East-1
2026-07-03,AI_Services,459.11,Prod,US-East-1
2026-07-03,Compute,219.91,Prod,US-East-1
