Employee_ID,Department,Performance_Score,Salary,Years_of_Service,Attrition_Risk
99283,Clinical Ops,1,84513,3,True
707304,Finance,5,94113,11,True
263633,IT,4,65285,3,False
180434,IT,3,64507,5,True
32989,Clinical Ops,5,90377,3,True
73548,Clinical Ops,5,131495,9,False
368703,HR,4,130692,13,False
909833,HR,4,149535,10,False
646447,HR,1,86148,10,True
344213,HR,4,140465,4,True
106669,Cloud Engineering,4,136500,6,False
282283,IT,4,107891,2,True
246041,Finance,2,90381,13,True
442494,IT,3,136927,14,True
886472,IT,3,128416,8,False
435044,Clinical Ops,4,73244,7,True
363782,Cloud Engineering,3,63464,2,False
931405,Finance,2,81981,9,True
286387,Cloud Engineering,5,138555,1,True
958322,Cloud Engineering,5,65602,14,True
35318,Clinical Ops,5,139687,15,False
737758,Finance,3,120373,2,False
392987,Cloud Engineering,2,88197,5,False
643180,HR,4,70016,10,True
690628,Clinical Ops,5,77557,3,False
738084,Clinical Ops,4,89035,10,True
966824,IT,1,137724,7,False
105504,HR,2,100518,10,True
35902,Clinical Ops,4,129375,7,True
881295,IT,5,83732,10,True
147740,IT,3,134413,3,False
503291,Cloud Engineering,4,91970,9,False
41974,Finance,4,144848,3,False
322217,Cloud Engineering,4,135776,12,True
824089,Cloud Engineering,1,138716,6,True
842372,Finance,4,61968,3,False
537179,Clinical Ops,2,88267,3,False
824847,Finance,5,103241,14,False
64990,Finance,1,72889,15,False
588403,IT,3,136918,10,True
600699,HR,5,126756,10,False
388734,HR,1,100844,12,False
514826,Finance,2,110086,6,True
150126,Clinical Ops,2,123081,1,True
871930,Finance,2,145594,12,False
36338,IT,3,103405,10,False
733732,Finance,3,83610,15,True
407981,HR,2,140044,12,True
717312,HR,1,138941,15,True
551040,HR,3,147233,9,True
807001,HR,3,141933,14,False
796554,IT,1,122196,13,False
274217,HR,1,113729,14,False
35314,IT,5,133797,2,False
333202,Clinical Ops,3,110190,3,True
125736,IT,1,137726,5,True
984042,Clinical Ops,4,107568,1,False
870471,Finance,5,98001,1,True
946310,IT,1,93728,14,True
865155,IT,1,146223,4,True
484607,Cloud Engineering,4,115042,4,True
449754,IT,4,76275,3,True
771765,HR,1,86885,11,True
737452,Cloud Engineering,4,71396,15,False
175266,IT,3,85552,5,False
261939,Cloud Engineering,3,123856,8,False
962735,Clinical Ops,4,95798,7,False
677131,HR,5,110914,14,False
454623,Cloud Engineering,5,100725,13,True
78904,Finance,2,104343,7,True
989567,Clinical Ops,1,145528,3,True
807514,IT,3,123977,14,True
348513,IT,4,124849,1,True
136011,HR,4,93615,12,True
678428,Finance,4,86892,11,False
318734,IT,3,69529,11,False
299217,IT,5,133529,4,True
742331,IT,5,144303,14,True
598778,IT,1,105586,12,True
37631,Clinical Ops,3,96820,12,True
77618,Clinical Ops,2,101402,12,False
522280,Clinical Ops,5,115693,14,False
984738,IT,2,120876,6,False
369265,Finance,1,98368,9,False
715961,Cloud Engineering,4,129172,8,False
787571,IT,1,113643,4,False
23125,IT,1,119805,4,True
183445,Cloud Engineering,4,88997,6,False
171271,Cloud Engineering,2,148187,6,True
625543,Clinical Ops,4,130401,8,False
411103,Finance,4,61498,7,False
852800,Finance,3,102829,8,False
515874,Finance,5,91552,2,True
310374,Cloud Engineering,3,67488,8,True
233578,Clinical Ops,1,69880,8,False
542646,HR,2,125893,6,False
711502,Cloud Engineering,1,138853,4,False
989835,Cloud Engineering,1,60486,1,False
551255,Finance,2,114731,11,False
374143,Finance,4,121346,5,True
714864,Finance,5,80386,10,True
847621,Cloud Engineering,3,135414,13,True
821631,HR,5,89247,5,False
447127,Clinical Ops,3,139831,11,True
53313,Cloud Engineering,3,96002,11,True
491701,Cloud Engineering,1,141577,4,True
528314,HR,1,95767,15,True
452713,Finance,1,146445,1,False
691739,Finance,4,91510,6,True
141448,IT,2,132970,12,False
727125,IT,1,102770,14,True
455796,Finance,5,68678,9,False
444175,IT,4,87942,2,True
978106,HR,4,141828,7,True
770472,Finance,4,129898,4,True
108833,Cloud Engineering,4,111180,5,False
783217,IT,1,121784,9,False
969631,IT,1,106518,12,True
236867,Cloud Engineering,3,149579,9,True
6972,Finance,2,92443,9,False
517239,Clinical Ops,3,60585,7,True
671217,IT,1,144727,8,False
112437,Finance,5,122745,3,True
959329,IT,5,78460,15,False
164165,Clinical Ops,3,134401,7,False
575482,Clinical Ops,5,87328,10,True
258501,Cloud Engineering,2,70231,1,False
459974,IT,3,148567,3,True
100952,HR,5,109158,7,False
515639,HR,5,115418,4,False
336763,Finance,2,120348,8,False
450369,Finance,1,109564,14,False
266379,Cloud Engineering,3,101680,1,True
926760,Cloud Engineering,1,100839,15,True
167164,Cloud Engineering,3,95136,12,True
309563,Cloud Engineering,4,135567,15,True
327936,Finance,5,109648,14,False
265544,IT,4,74133,5,True
48175,HR,4,66203,9,True
972325,IT,4,61981,3,True
149621,Clinical Ops,1,118465,11,True
508981,IT,5,131873,4,False
545990,Finance,3,128794,14,False
816530,Finance,5,113940,8,False
781761,Cloud Engineering,5,80806,8,True
327399,HR,1,97786,11,True
197613,Clinical Ops,4,77744,8,True
974395,HR,3,63788,14,True
593984,Finance,5,142250,11,True
950504,IT,3,101527,5,False
884180,Cloud Engineering,4,78747,12,True
105544,Cloud Engineering,3,148460,13,True
542911,Clinical Ops,2,125493,2,False
160885,Cloud Engineering,3,82056,4,True
821996,Cloud Engineering,1,141606,3,False
865352,Finance,4,129861,6,True
869277,IT,5,86614,14,False
170708,HR,5,61528,1,False
35602,IT,5,149724,15,False
859354,IT,2,77682,13,False
331495,IT,4,126286,10,False
172147,HR,3,66216,3,False
119671,Cloud Engineering,5,84100,13,False
492675,IT,2,77916,10,False
364930,Clinical Ops,5,75971,7,True
846185,Cloud Engineering,3,83891,15,False
782465,Cloud Engineering,4,124660,14,False
396157,HR,2,73776,12,False
536115,HR,3,111292,7,False
55429,IT,2,135986,11,True
219078,IT,4,78437,5,False
266228,HR,4,65898,8,False
554747,Cloud Engineering,3,147084,4,False
574280,HR,2,63569,10,True
982480,Clinical Ops,2,134297,7,True
256657,Finance,5,116595,14,True
584290,HR,4,149455,12,False
781649,IT,2,88774,1,True
947011,Cloud Engineering,2,127364,3,False
909733,Clinical Ops,2,106845,12,True
509581,Clinical Ops,1,131395,8,True
55135,HR,2,148353,4,False
180353,IT,2,83396,2,True
556397,Cloud Engineering,5,96715,10,False
667279,Finance,2,112262,4,True
421151,IT,5,83075,14,True
452251,IT,5,129352,8,False
649912,Cloud Engineering,5,86707,5,True
788102,Cloud Engineering,1,96377,8,False
604694,HR,2,134326,12,False
735580,Cloud Engineering,3,141846,11,True
271344,Finance,3,104252,10,False
222075,Finance,5,92840,14,False
808073,Finance,4,66343,12,True
224801,Finance,3,66014,12,False
688237,HR,1,93505,3,True
756311,Cloud Engineering,5,85167,13,False
28970,Cloud Engineering,1,91269,14,True
994683,Cloud Engineering,2,99826,7,False
876006,HR,3,99870,6,True
325065,Cloud Engineering,1,144040,9,True
325403,IT,5,140122,4,False
420734,Clinical Ops,4,131359,11,True
288630,IT,3,125149,13,True
804431,IT,3,85497,14,False
739877,Cloud Engineering,2,116823,13,True
126832,Finance,2,143186,13,False
271641,HR,4,128367,2,True
651236,IT,3,116022,12,False
393735,IT,5,115641,6,True
771241,HR,5,71849,4,True
303041,Clinical Ops,3,61868,10,False
169963,Finance,4,103450,5,True
110564,Cloud Engineering,1,120383,3,True
566910,Clinical Ops,4,117264,11,True
480703,IT,3,128375,4,True
590100,IT,1,125194,15,True
285966,IT,2,80343,14,True
14262,Cloud Engineering,2,111429,11,True
274026,IT,2,74711,7,False
408318,Finance,3,104820,7,False
71485,Cloud Engineering,2,108787,1,False
828778,IT,1,91244,9,False
572056,Clinical Ops,2,81532,1,True
774895,Finance,5,112620,8,False
482042,Finance,1,148735,14,True
681547,HR,3,88070,11,False
946566,Cloud Engineering,2,110670,6,False
115293,Clinical Ops,1,138336,1,False
311003,HR,5,108095,4,True
17722,Cloud Engineering,4,115052,5,False
970386,Finance,5,100772,10,False
560129,IT,5,95668,5,False
829964,Cloud Engineering,4,60686,12,False
474459,Finance,5,74710,9,True
753113,IT,5,143259,2,False
636914,Clinical Ops,4,95114,1,True
8960,IT,2,64084,8,False
781730,Cloud Engineering,4,140621,5,False
156097,Finance,5,129573,2,True
354900,IT,2,121362,12,True
368802,HR,4,114832,1,False
659416,HR,1,75483,6,False
788073,Cloud Engineering,4,130422,1,True
262925,IT,1,82378,15,True
478993,Finance,5,78848,2,False
148314,Cloud Engineering,4,63736,5,True
79893,Finance,4,69694,13,False
708885,IT,2,120532,5,False
765792,HR,4,63935,15,True
383090,Clinical Ops,3,81041,5,False
747293,Clinical Ops,5,137934,1,True
284466,IT,3,71556,4,False
905551,Clinical Ops,3,138155,7,True
15767,Clinical Ops,3,131490,1,True
371491,HR,5,105633,8,True
361739,Clinical Ops,5,93535,15,True
663663,HR,3,90992,5,True
920837,HR,2,146751,7,False
997454,Cloud Engineering,1,104706,5,True
326990,Clinical Ops,2,109109,3,False
540758,Finance,3,116484,4,False
508205,IT,1,131084,6,True
266184,Clinical Ops,5,145697,2,True
725531,Clinical Ops,4,118790,8,False
754312,HR,1,136052,11,False
825385,HR,4,130598,3,True
422010,Clinical Ops,4,74906,14,False
661709,Cloud Engineering,4,62316,5,False
897846,Clinical Ops,1,122951,11,False
95345,Clinical Ops,4,67430,4,True
850669,Clinical Ops,1,95084,11,False
263235,HR,5,95521,5,True
327625,HR,1,84099,15,True
862548,Finance,4,71809,8,False
812554,Cloud Engineering,2,98121,6,True
926338,Cloud Engineering,2,95960,10,True
57155,Cloud Engineering,1,115592,1,True
911869,Finance,3,63381,13,False
895328,Clinical Ops,4,141089,2,False
898589,HR,5,138221,12,True
604051,HR,3,67226,2,False
956771,IT,4,70670,5,True
96824,Clinical Ops,3,117492,3,True
317852,HR,5,140464,2,False
864632,HR,3,101256,14,True
891583,IT,3,114104,15,False
434981,HR,4,130878,10,True
397722,Cloud Engineering,2,130538,1,True
285195,HR,5,74346,3,True
870001,Finance,4,126003,1,True
46436,HR,2,70095,4,False
346765,Finance,1,113444,6,True
957853,HR,2,76296,2,True
913380,HR,5,74933,7,True
225432,Clinical Ops,2,87684,12,True
889620,Clinical Ops,4,145021,14,True
710083,HR,5,78182,4,False
738906,IT,3,89352,11,False
503921,HR,3,119901,7,False
519945,Cloud Engineering,1,142848,5,False
774899,IT,4,84596,2,True
543082,Finance,4,75774,5,True
22592,HR,1,96275,14,False
351383,IT,2,106956,11,False
738459,Clinical Ops,4,124596,10,False
238280,Clinical Ops,2,142351,10,True
852159,Cloud Engineering,2,73034,6,True
107019,Cloud Engineering,5,96966,5,True
457866,Cloud Engineering,2,137248,2,False
569579,Clinical Ops,1,117132,14,False
408133,IT,4,120486,6,False
84829,Cloud Engineering,5,83384,4,False
114881,HR,5,132555,7,False
70805,HR,1,87364,4,False
642707,Cloud Engineering,2,64407,13,True
89338,Finance,2,136472,14,False
895787,Finance,4,119609,8,True
334720,Cloud Engineering,2,137614,3,False
880559,HR,3,110141,3,False
535954,IT,2,67339,12,True
269178,IT,2,130106,11,True
495937,Cloud Engineering,3,117366,12,True
356475,Clinical Ops,3,146881,7,False
642721,Finance,5,72986,6,False
198776,Clinical Ops,3,136950,5,False
671328,HR,3,75867,2,True
527473,Finance,2,93173,2,False
147549,IT,5,63527,8,True
126338,IT,5,113533,7,True
891612,Clinical Ops,2,147126,11,True
984800,Clinical Ops,3,81213,12,True
869202,Cloud Engineering,1,80932,7,True
95651,HR,4,116393,12,True
442117,IT,1,104122,3,True
158463,Finance,3,115874,6,False
962170,HR,4,87679,9,False
42060,IT,1,103606,13,True
997923,IT,3,108410,3,False
426191,IT,5,134145,2,False
353861,Finance,2,117958,12,True
762638,IT,4,76165,7,True
788574,Finance,2,144468,11,True
796138,Cloud Engineering,4,78547,4,False
226620,IT,2,137961,2,False
928363,HR,2,61397,4,True
523578,Clinical Ops,3,77565,5,True
590132,IT,2,79741,4,False
644044,IT,4,138663,14,True
452087,IT,1,140688,15,False
893135,Finance,4,122438,10,True
881001,Cloud Engineering,2,91704,11,False
602060,Cloud Engineering,1,84624,10,False
306538,HR,4,136771,15,False
32902,Finance,3,127454,2,False
808009,IT,3,60837,9,False
615290,HR,4,89134,10,False
982889,Clinical Ops,5,133835,10,False
449487,Cloud Engineering,2,127283,10,False
54668,HR,1,89417,10,False
648639,HR,1,124695,15,True
238349,HR,5,118518,9,False
640188,Finance,3,77048,5,True
607227,IT,4,132426,5,False
651807,Clinical Ops,4,104408,1,True
571160,IT,2,101808,4,True
569015,Clinical Ops,2,106258,12,False
519665,Finance,2,71387,15,False
535034,Cloud Engineering,2,102783,6,False
734084,Cloud Engineering,4,131173,9,True
985024,IT,1,79943,14,True
509819,Finance,4,119196,15,True
273033,Clinical Ops,4,133107,11,False
452059,IT,5,108509,1,False
637445,HR,1,108196,14,False
553127,HR,2,127732,13,True
459644,Clinical Ops,5,76931,12,True
453004,Clinical Ops,2,137012,3,False
29173,HR,3,87321,6,True
443164,Finance,3,87842,4,True
187127,IT,4,112334,7,False
679929,HR,2,66852,10,True
234104,Cloud Engineering,1,66003,10,False
748577,IT,5,131836,2,False
62821,Finance,2,147766,13,False
890463,Cloud Engineering,4,68359,4,False
258104,HR,2,72985,12,True
489225,Cloud Engineering,3,107705,8,True
305062,Cloud Engineering,5,118438,12,False
376405,Finance,1,128610,2,True
500635,Clinical Ops,4,85424,4,True
838726,Cloud Engineering,3,136601,10,True
663292,HR,2,64924,2,False
53158,Clinical Ops,5,135376,1,True
162349,HR,2,70681,10,False
442180,HR,3,73320,8,True
912193,IT,5,119587,12,True
768822,IT,4,118034,6,True
859846,IT,2,62191,13,True
499102,Finance,4,141177,5,False
342850,IT,1,120406,15,False
764600,Clinical Ops,3,142835,6,False
527472,Clinical Ops,4,72683,8,False
346425,Cloud Engineering,4,149878,4,False
351685,Finance,3,132614,8,False
351998,Cloud Engineering,4,96152,6,False
59867,Clinical Ops,3,126231,15,True
402638,HR,3,106642,4,True
318671,HR,4,109561,7,False
580953,Finance,1,141497,14,True
949212,Clinical Ops,2,119931,11,True
239130,Finance,1,76735,10,False
871181,Cloud Engineering,1,67753,15,False
24589,Clinical Ops,4,70068,6,False
180637,IT,2,60671,7,True
744003,Cloud Engineering,1,87193,12,False
520181,HR,1,148922,4,False
273815,Cloud Engineering,2,92928,1,False
589988,HR,2,114555,6,True
211661,IT,4,78836,8,True
511131,Finance,2,100285,14,False
59428,Cloud Engineering,3,120091,12,False
2003,Clinical Ops,3,130117,9,False
236597,Cloud Engineering,3,130221,13,True
367814,Clinical Ops,1,98864,12,True
193843,HR,1,109141,2,True
279419,Cloud Engineering,3,117999,14,False
844527,Clinical Ops,2,105926,7,True
37586,HR,3,72051,1,True
437549,Finance,3,62225,9,False
410912,HR,3,87704,2,False
172310,IT,1,74177,9,False
305080,Cloud Engineering,1,81900,1,True
337708,Finance,2,107764,5,False
873456,HR,1,68861,8,True
497051,Cloud Engineering,1,120631,12,True
641065,HR,3,71436,7,True
614369,Clinical Ops,2,102943,4,True
601084,IT,5,88012,10,False
481163,Clinical Ops,3,77844,5,True
798771,HR,5,137166,10,True
538961,Clinical Ops,2,92082,12,True
25367,IT,4,127814,4,False
84575,IT,4,115209,12,True
557348,Finance,2,126107,6,False
845552,Cloud Engineering,1,132767,9,False
377212,Finance,4,88871,9,False
740426,HR,2,148171,15,False
851004,Cloud Engineering,5,133233,7,False
781332,IT,2,127250,11,True
498340,Clinical Ops,5,79112,4,False
316911,Finance,4,118575,12,False
595050,IT,1,139127,13,False
276984,Finance,5,103765,13,True
310160,Finance,3,69180,6,True
97365,Finance,5,143668,9,True
746836,HR,4,128548,7,False
307276,Finance,4,131624,8,True
578179,Finance,3,136529,7,False
108986,Cloud Engineering,3,129660,5,True
591697,Cloud Engineering,1,149493,5,False
672497,Finance,4,128829,10,True
576949,Finance,3,119970,9,True
841390,IT,2,136029,6,False
87072,HR,4,69982,10,True
623266,Cloud Engineering,2,78043,10,False
354055,Clinical Ops,1,98493,10,True
870713,HR,3,87919,1,True
249729,HR,5,104931,15,True
303079,HR,2,130332,8,False
438597,Cloud Engineering,2,90848,15,False
503679,Cloud Engineering,2,136224,4,False
723482,HR,1,145371,2,True
490398,HR,5,101085,15,False
237216,HR,3,142395,5,False
431159,IT,4,68639,15,True
87144,Cloud Engineering,2,128752,8,True
267630,HR,3,70934,11,False
500975,Finance,3,137220,9,False
12675,Cloud Engineering,4,132746,3,True
519443,HR,2,132463,11,False
16149,Clinical Ops,3,139803,6,True
19124,IT,4,111373,11,False
846634,HR,2,139486,15,True
425846,Clinical Ops,4,72493,14,True
181700,Clinical Ops,3,149509,1,False
857647,Clinical Ops,2,143473,13,True
832472,IT,1,100347,12,True
102042,Cloud Engineering,3,73926,12,True
142219,Clinical Ops,4,95857,8,False
176322,Cloud Engineering,4,90860,4,True
468994,IT,4,67280,1,False
318789,Finance,4,123950,13,False
132832,Clinical Ops,3,73209,2,True
717531,IT,3,67578,2,False
142479,HR,4,121992,12,False
559782,IT,2,92067,11,False
379574,Cloud Engineering,1,126710,13,True
425776,Finance,3,70759,7,True
147564,Finance,4,65555,14,True
892950,Clinical Ops,4,98208,1,True
404385,Finance,1,145118,5,True
977565,Finance,1,141507,11,True
470517,IT,5,119656,7,False
188547,HR,2,69328,14,False
730428,Cloud Engineering,1,70174,12,True
982459,Clinical Ops,3,138917,5,False
950744,IT,1,123343,8,False
196527,Cloud Engineering,4,86609,3,False
809134,Cloud Engineering,5,84014,6,False
201728,HR,4,113980,9,True
158197,HR,2,107173,14,False
974117,Clinical Ops,3,63369,15,True
844524,Cloud Engineering,4,99633,10,False
518534,IT,2,117846,10,False
885491,IT,1,126458,8,False
777067,HR,2,90465,2,True
506292,IT,2,127650,4,True
842387,Finance,5,138366,13,False
477433,HR,4,140805,4,False
766786,Finance,3,100403,5,False
24469,HR,5,88208,14,True
639934,Cloud Engineering,2,82264,4,False
677799,HR,2,109271,2,True
476463,IT,2,100801,12,False
935295,Clinical Ops,5,83203,13,True
750116,Clinical Ops,1,104518,11,False
301894,IT,4,93163,9,False
997078,Cloud Engineering,5,110091,4,False
529406,Clinical Ops,5,123077,10,True
604492,IT,2,140055,12,True
708299,IT,3,82915,6,False
735537,IT,2,81354,2,True
926015,Clinical Ops,1,125189,1,False
732177,Clinical Ops,3,142091,4,True
240404,Cloud Engineering,5,83031,12,False
745250,IT,4,76543,3,False
243864,Clinical Ops,4,138881,5,False
649168,IT,2,149435,10,False
454043,Cloud Engineering,2,97804,14,False
512346,Cloud Engineering,3,76137,2,False
561936,Finance,2,136779,10,True
649043,Finance,5,73531,6,False
937814,IT,3,146032,12,True
84100,Finance,4,104884,12,False
601435,Cloud Engineering,2,114193,2,False
816489,Clinical Ops,3,92994,4,True
997165,IT,2,113830,4,False
139033,Cloud Engineering,2,94925,2,False
387944,IT,5,89283,5,False
64494,Finance,5,143897,4,False
118847,Finance,5,105381,9,True
594270,IT,3,149232,6,False
417070,HR,3,115743,15,True
891198,IT,2,123786,1,True
466003,Finance,2,106641,12,True
838403,Cloud Engineering,1,131576,13,True
963142,Finance,1,104603,1,False
993124,Clinical Ops,3,61058,4,False
683106,IT,1,104542,13,False
783247,IT,1,98870,2,True
575932,Clinical Ops,2,91937,11,True
322508,IT,3,137530,7,True
386593,IT,5,141893,1,False
405886,Clinical Ops,1,62999,6,False
938957,Cloud Engineering,3,70284,3,False
506274,HR,5,63703,9,False
672315,HR,5,112964,10,False
580319,IT,5,65030,13,False
46279,IT,1,86660,4,True
626394,Finance,5,69651,8,True
662639,Finance,2,100265,3,False
220274,Cloud Engineering,4,89818,3,False
572218,Finance,4,88970,7,False
456915,HR,1,87667,13,False
710682,Finance,3,94017,4,True
794512,Cloud Engineering,1,129202,11,False
968054,Clinical Ops,1,64997,1,True
802338,IT,1,73257,2,True
538416,Finance,4,121194,1,False
262583,HR,1,103626,11,False
409914,Clinical Ops,5,77653,2,False
399564,Finance,3,135916,3,True
562537,HR,5,92598,3,True
154086,HR,3,101604,7,True
664352,Clinical Ops,5,91757,5,True
993554,Clinical Ops,1,107897,4,False
303372,Clinical Ops,2,71829,3,False
18482,HR,3,135532,11,True
178954,Cloud Engineering,2,63654,11,False
14590,Clinical Ops,1,145374,15,True
881211,Finance,5,121108,3,True
924430,Finance,5,75030,10,False
388552,HR,4,128369,13,True
656840,Finance,2,79047,1,False
641122,Cloud Engineering,2,92559,3,False
697429,HR,4,90575,1,False
32446,IT,1,72086,10,False
609040,IT,5,125085,9,True
295486,Finance,4,88037,13,False
988619,Clinical Ops,2,79325,2,False
884184,IT,5,76276,9,True
66592,Cloud Engineering,1,147610,6,True
81294,IT,3,72301,5,False
227943,IT,2,132774,9,True
419626,IT,1,116105,14,True
849548,IT,1,95529,8,False
966302,Clinical Ops,5,86307,9,False
511881,IT,3,139570,6,False
247393,IT,1,127458,9,False
504565,Cloud Engineering,2,83009,12,True
123342,Cloud Engineering,5,146022,10,False
712893,IT,1,99612,15,False
771955,IT,5,105839,2,False
345289,Clinical Ops,2,122132,2,True
733156,IT,4,147968,6,True
417631,Finance,1,144456,15,False
750422,Clinical Ops,5,143981,10,True
350044,HR,4,62452,1,True
301553,HR,2,104982,6,True
583237,Clinical Ops,4,64974,7,False
702130,Clinical Ops,4,102874,1,True
78505,Finance,5,63994,2,True
600137,HR,1,76595,5,True
967211,HR,3,72865,6,False
225414,HR,4,127113,7,True
753073,Clinical Ops,4,137427,8,False
917612,IT,3,74093,15,False
75644,Cloud Engineering,5,130690,15,True
637776,Cloud Engineering,5,117007,13,True
250647,Finance,2,98171,9,True
263819,IT,2,145681,10,False
556704,Clinical Ops,2,112801,1,True
831685,Finance,4,127889,1,False
117555,Finance,1,124842,11,True
127897,HR,4,145156,10,True
243697,Cloud Engineering,2,94360,14,True
717946,Finance,5,146692,12,True
613288,Clinical Ops,5,103675,10,True
249557,HR,3,117118,14,False
512257,Finance,5,83810,3,True
357899,HR,2,136433,13,True
311554,Clinical Ops,1,111286,12,True
509055,Finance,4,148476,12,True
729765,Clinical Ops,2,77330,15,True
762887,Clinical Ops,2,123717,8,False
900180,HR,5,79008,10,True
524449,Clinical Ops,1,101371,14,False
339731,HR,5,80372,8,True
812748,Clinical Ops,5,65489,4,True
601240,Clinical Ops,5,85201,6,True
634184,Finance,4,110841,6,False
762668,Finance,4,71552,7,False
193702,HR,4,68497,1,False
35473,Finance,4,132301,3,True
456035,Clinical Ops,2,100019,11,True
906985,Finance,2,134908,6,True
364149,HR,1,83582,7,True
943418,Clinical Ops,2,114179,10,False
623172,HR,5,88793,12,False
644983,HR,1,88819,14,True
267138,HR,1,97766,5,True
782072,HR,2,115795,13,False
149464,Finance,2,131201,1,False
837173,Cloud Engineering,3,84259,11,False
506210,Finance,4,96433,1,False
897518,Clinical Ops,1,95921,12,True
162657,Clinical Ops,4,119023,9,False
612051,IT,2,64862,5,True
957101,Cloud Engineering,3,71419,2,True
681099,Finance,3,104570,14,True
23751,Finance,4,79738,14,True
91268,Cloud Engineering,1,149047,11,True
259538,HR,3,141241,11,False
750051,HR,1,138964,5,False
220873,Clinical Ops,4,111800,2,False
133131,Cloud Engineering,4,66661,13,True
580369,Cloud Engineering,2,85323,15,False
798009,Clinical Ops,1,111973,7,False
499250,Finance,1,116584,11,True
74485,Finance,4,140983,11,False
120696,HR,2,86149,8,True
230606,IT,1,90070,7,False
801549,Clinical Ops,2,76581,14,False
237670,HR,5,126484,7,True
313096,HR,5,137850,8,True
526467,Cloud Engineering,4,93526,15,True
863343,HR,1,71235,7,True
195046,Clinical Ops,1,86775,15,True
606403,Finance,3,108410,3,False
760882,Cloud Engineering,2,88733,2,True
870500,HR,2,81063,2,True
738791,IT,4,125750,15,True
484724,HR,2,94975,15,False
887583,Cloud Engineering,2,124398,7,False
750062,Cloud Engineering,5,121807,2,False
283899,Clinical Ops,2,63942,11,True
437444,Cloud Engineering,3,101267,11,True
840887,HR,1,71868,1,True
248968,Cloud Engineering,2,87215,15,True
651630,HR,2,139438,11,True
777098,Cloud Engineering,1,130369,3,False
111506,Cloud Engineering,4,143613,11,False
232494,HR,4,63579,11,False
109784,Cloud Engineering,3,145236,4,False
801251,HR,2,146066,12,True
84630,Finance,5,148284,12,False
395563,Cloud Engineering,5,72620,4,True
867390,IT,4,72953,6,False
503789,Finance,2,77445,8,False
594101,Finance,3,87000,15,True
967563,HR,3,109914,10,True
923343,Clinical Ops,4,118593,13,False
347183,HR,3,137453,10,False
305012,Clinical Ops,1,149542,10,True
928313,Clinical Ops,5,128395,15,False
676498,HR,5,114124,5,False
354187,HR,2,112258,7,True
398189,Finance,2,64112,3,False
903639,HR,4,105838,1,False
562890,HR,2,70617,13,False
901117,HR,1,120783,3,False
996641,IT,2,65599,4,True
834538,HR,3,144444,7,True
397517,Finance,1,77596,14,False
613413,IT,5,73393,10,False
602530,IT,3,104388,9,False
694876,HR,2,121135,4,False
273911,HR,3,79167,2,False
852751,Cloud Engineering,3,113772,3,True
903334,Clinical Ops,5,123317,6,False
476590,Clinical Ops,2,119197,12,True
226677,IT,4,79921,11,True
504455,Cloud Engineering,4,124706,4,True
915944,HR,4,82646,4,False
113572,Finance,2,101778,2,False
775168,Finance,2,111401,1,True
188143,Finance,1,141692,12,True
456179,Finance,1,146925,6,True
355802,HR,5,138517,14,False
929247,HR,5,96692,9,False
962475,HR,3,74861,2,False
763716,Cloud Engineering,2,115055,8,False
805934,HR,3,101948,3,True
905316,HR,4,112274,11,True
791423,Cloud Engineering,2,148601,13,True
269252,Finance,2,71999,5,False
983731,IT,3,129085,14,False
401662,Cloud Engineering,5,91605,12,False
818550,Cloud Engineering,1,109824,4,True
633620,Cloud Engineering,2,119868,2,True
163405,HR,4,111064,2,True
594844,Clinical Ops,3,69092,5,True
759612,Clinical Ops,3,86685,13,False
459689,Cloud Engineering,2,113451,3,False
298848,Cloud Engineering,1,135985,10,True
198420,HR,3,117511,11,False
412420,HR,2,97140,12,True
781875,Finance,4,103518,1,False
617568,Clinical Ops,4,144828,5,True
67154,HR,2,148038,5,True
503677,IT,2,71294,4,True
163773,IT,2,70269,10,False
670480,Finance,2,93050,11,True
459708,Clinical Ops,3,108726,10,False
252014,Finance,3,77635,15,True
337781,Finance,1,110502,1,True
210953,IT,1,130259,7,False
207683,Clinical Ops,2,67089,4,False
53418,IT,5,92380,11,True
66861,Clinical Ops,5,147211,1,True
285910,HR,4,123386,15,False
497918,HR,5,91022,8,True
270452,Finance,4,137477,5,True
918925,IT,3,62563,5,True
355929,Clinical Ops,3,90369,3,False
98782,Finance,4,130868,7,False
235758,HR,5,131000,13,True
503392,Clinical Ops,5,133104,12,True
958274,HR,5,67262,4,False
447912,Cloud Engineering,3,145980,14,False
871876,Cloud Engineering,1,63370,7,False
518836,Finance,3,83290,10,True
606208,Finance,2,66017,4,False
931654,Cloud Engineering,1,147682,14,False
614665,Finance,3,96318,11,True
359953,IT,5,94375,1,True
611872,Clinical Ops,3,90278,13,False
76226,Clinical Ops,1,88612,11,False
79691,Clinical Ops,3,148776,6,False
359773,HR,2,72880,3,True
95644,IT,4,78186,15,False
166487,Clinical Ops,1,91732,10,False
983029,HR,3,149907,8,False
748446,Clinical Ops,3,68924,3,True
531080,HR,2,81743,10,False
114134,Finance,4,82491,3,True
784013,HR,5,112311,13,False
862880,Cloud Engineering,1,123341,6,False
515929,Finance,5,86149,15,False
484123,IT,3,125658,11,True
13574,Clinical Ops,3,62501,1,True
327298,HR,1,94904,10,True
257290,IT,1,142736,6,True
591227,HR,1,75063,9,False
189991,Clinical Ops,4,133586,8,True
920542,IT,2,70931,4,True
762320,Clinical Ops,2,78923,9,True
